YEAR,MO,DY,HR,PS,WS50M,RH2M,PRECTOTCORR,T2M
2015,3,29,3,93.86,2.67,71.31,0.09,22.73
2015,3,29,4,93.9,2.84,71.75,0.02,22.55
2015,3,29,5,93.95,2.76,71.94,0.02,22.36
2015,3,29,6,94.03,2.46,69.88,0.04,22.79
2015,3,29,7,94.11,2.07,61.62,0.04,24.23
2015,3,29,8,94.18,2.43,43.25,0.37,27.9
2015,3,29,9,94.19,1.95,30.31,0,31.84
2015,3,29,10,94.15,0.96,26.81,0.01,33.66
2015,3,29,11,94.04,0.28,25.06,0.06,34.96
2015,3,29,12,93.91,0.59,24.5,0.06,35.43
2015,3,29,13,93.8,1.64,25.56,0.04,34.77
2015,3,29,14,93.74,2.93,27.38,0.03,33.76
2015,3,29,15,93.72,4.35,29.56,0.03,32.76
2015,3,29,16,93.77,5.62,32.56,0.05,31.58
2015,3,29,17,93.84,6.21,36.81,0.06,30.05
2015,3,29,18,93.92,5.95,43.19,0.07,28.25
2015,3,29,19,94,5.06,48.5,0.11,27.14
2015,3,29,20,94.06,4.21,53.38,0.2,26.26
2015,3,29,21,94.08,3.35,57.62,0.52,25.54
2015,3,29,22,94.05,2.72,60.81,0.49,24.94
2015,3,29,23,94.01,2.79,62.75,0.22,24.44
2015,3,30,0,93.95,3.69,63.5,0.13,23.98
2015,3,30,1,93.9,4.64,63.25,0.06,23.59
2015,3,30,2,93.86,5.13,62.81,0.05,23.31
2015,3,30,3,93.85,5.22,63.81,0.05,22.94
2015,3,30,4,93.88,5.16,65.31,0.05,22.59
2015,3,30,5,93.94,5.25,66.5,0.04,22.34
2015,3,30,6,94.02,5.23,66.06,0.03,22.5
2015,3,30,7,94.11,5.06,60.94,0.01,23.94
2015,3,30,8,94.18,4.34,51.38,0,26.81
2015,3,30,9,94.2,3.49,42,0,29.82
2015,3,30,10,94.16,3,35.62,0,32.04
2015,3,30,11,94.07,2.67,31.75,0,33.39
2015,3,30,12,93.94,2.38,29.38,0,34.15
2015,3,30,13,93.82,2.13,27.69,0,34.62
2015,3,30,14,93.72,1.83,26.56,0,34.62
2015,3,30,15,93.67,1.56,26.19,0,34.12
2015,3,30,16,93.68,1.46,26.94,0,33.11
2015,3,30,17,93.74,1.79,33.19,0,31.55
2015,3,30,18,93.84,2.77,43.75,0,29.37
2015,3,30,19,93.94,3.34,44.25,0,28.4
2015,3,30,20,94,3.81,46.94,0,26.95
2015,3,30,21,94.03,4.13,50,0,25.43
2015,3,30,22,94.05,4.16,52.06,0,24.42
2015,3,30,23,94.01,4.34,52.94,0,23.6
2015,3,31,0,93.96,4.76,53,0,22.9
2015,3,31,1,93.91,5.01,52.88,0,22.27
2015,3,31,2,93.87,5.12,53.5,0,21.54
2015,3,31,3,93.87,5.23,54.69,0,20.8
2015,3,31,4,93.91,5.19,56.25,0,20.22
2015,3,31,5,93.99,5.03,58.62,0,19.66
2015,3,31,6,94.08,4.56,55.19,0,20.91
2015,3,31,7,94.16,4.02,39.12,0,24.58
2015,3,31,8,94.22,2.86,23.81,0,28.89
2015,3,31,9,94.22,1.46,19.62,0,31.95
2015,3,31,10,94.18,1.08,18.56,0,33.98
2015,3,31,11,94.1,1.69,17.25,0,35.48
2015,3,31,12,93.99,2.7,15.88,0,36.43
2015,3,31,13,93.89,3.65,14.88,0,36.77
2015,3,31,14,93.81,4.4,14.38,0,36.49
2015,3,31,15,93.78,5.15,14.38,0,35.59
2015,3,31,16,93.8,6.12,15,0,34.01
2015,3,31,17,93.87,7.4,16.81,0,31.44
2015,3,31,18,93.94,8.29,22.38,0,27.48
2015,3,31,19,94.02,7.78,27,0,25.25
2015,3,31,20,94.08,6.45,33.31,0,23.58
2015,3,31,21,94.11,5.03,39.06,0,22.44
2015,3,31,22,94.09,3.96,42.19,0,21.73
2015,3,31,23,94.04,3.26,42.38,0,21.37
2015,4,1,0,93.99,3.16,41.75,0,20.95
2015,4,1,1,93.94,3.19,41.31,0,20.46
2015,4,1,2,93.9,3.36,41,0,19.91
2015,4,1,3,93.91,3.55,40.62,0,19.4
2015,4,1,4,93.95,3.61,40.06,0,19.03
2015,4,1,5,94.01,3.48,39.25,0,18.81
2015,4,1,6,94.07,3.14,38.44,0,20.16
2015,4,1,7,94.13,2.51,22.94,0,24.31
2015,4,1,8,94.18,1.7,13.94,0,29.59
2015,4,1,9,94.15,0.61,13.06,0,32.94
2015,4,1,10,94.1,1.02,13.38,0,34.9
2015,4,1,11,94,1.65,13.06,0,36.26
2015,4,1,12,93.87,2.33,12.44,0,37.19
2015,4,1,13,93.75,3.09,12,0,37.63
2015,4,1,14,93.67,3.86,11.94,0,37.45
2015,4,1,15,93.64,4.64,12.56,0,36.62
2015,4,1,16,93.66,5.5,13.94,0,35.05
2015,4,1,17,93.73,6.79,17.31,0,32.4
2015,4,1,18,93.82,8.1,25.75,0,28.2
2015,4,1,19,93.92,7.53,33.56,0,26.04
2015,4,1,20,93.99,6.21,42.38,0,24.19
2015,4,1,21,94.03,4.98,49.12,0,22.84
2015,4,1,22,94.05,4.19,53,0,21.89
2015,4,1,23,94.02,3.87,55.75,0,21.09
2015,4,2,0,93.97,3.8,58.62,0,20.35
2015,4,2,1,93.92,3.82,61.81,0,19.65
2015,4,2,2,93.89,3.78,63.69,0,19.08
2015,4,2,3,93.87,3.55,63.06,0,18.72
2015,4,2,4,93.89,3.23,59.62,0,18.53
2015,4,2,5,93.94,2.96,54.81,0,18.43
2015,4,2,6,94.01,2.74,48.81,0,19.66
2015,4,2,7,94.08,3.06,32.31,0,23.52
2015,4,2,8,94.14,3.95,19.06,0,27.87
2015,4,2,9,94.13,3.67,13.5,0,31.53
2015,4,2,10,94.09,3.45,12.12,0,34
2015,4,2,11,94.01,3.84,11.75,0,35.64
2015,4,2,12,93.9,4.63,11.88,0,36.55
2015,4,2,13,93.79,5.6,12.19,0,36.76
2015,4,2,14,93.72,6.74,13.06,0,36.19
2015,4,2,15,93.7,7.79,14.56,0,34.86
2015,4,2,16,93.72,8.46,16.88,0,32.88
2015,4,2,17,93.77,8.47,20.75,0,30.21
2015,4,2,18,93.84,7.44,30.19,0,26.41
2015,4,2,19,93.9,6.56,39.94,0,24.35
2015,4,2,20,93.96,6.03,49.12,0,23.02
2015,4,2,21,94,5.74,59.31,0,21.88
2015,4,2,22,93.99,5.35,70.31,0,20.83
2015,4,2,23,93.94,4.9,79.06,0,19.97
2015,4,3,0,93.88,4.69,84.25,0,19.31
2015,4,3,1,93.82,4.75,88.44,0,18.81
2015,4,3,2,93.79,4.83,93,0,18.43
2015,4,3,3,93.79,4.66,94.81,0,18.47
2015,4,3,4,93.83,4.25,95.69,0,18.41
2015,4,3,5,93.89,3.73,95.94,0,18.19
2015,4,3,6,93.96,3.29,87,0,19.33
2015,4,3,7,94.03,4.96,59.38,0,22.94
2015,4,3,8,94.09,7.3,36.38,0,27.04
2015,4,3,9,94.1,7.64,28.94,0,29.97
2015,4,3,10,94.07,7.18,25.12,0,32.12
2015,4,3,11,93.99,6.64,22.38,0,33.71
2015,4,3,12,93.87,6.22,20.38,0,34.72
2015,4,3,13,93.75,5.86,19,0,35.13
2015,4,3,14,93.65,5.86,18.31,0,34.98
2015,4,3,15,93.61,6.36,18.56,0,34.12
2015,4,3,16,93.62,6.82,19.94,0,32.51
2015,4,3,17,93.67,7.1,23.25,0,30.06
2015,4,3,18,93.74,7.49,31.88,0,26.37
2015,4,3,19,93.82,7.13,41.06,0,24.37
2015,4,3,20,93.88,6.38,51.25,0,22.83
2015,4,3,21,93.9,5.89,61.56,0,21.57
2015,4,3,22,93.88,5.38,71.5,0,20.44
2015,4,3,23,93.81,4.88,80.12,0,19.48
2015,4,4,0,93.74,4.5,86.56,0,18.68
2015,4,4,1,93.69,4.16,90.38,0,18.05
2015,4,4,2,93.64,4,91.56,0,17.48
2015,4,4,3,93.65,4.05,90.88,0,16.96
2015,4,4,4,93.7,3.97,89.5,0,16.52
2015,4,4,5,93.76,3.76,88.75,0,16.2
2015,4,4,6,93.83,3.5,79.38,0,17.68
2015,4,4,7,93.93,5.18,52.06,0,21.79
2015,4,4,8,94,6.68,32,0,25.76
2015,4,4,9,93.99,6.61,24.38,0,28.92
2015,4,4,10,93.93,6.22,20.44,0,31.42
2015,4,4,11,93.82,6.11,18,0,33.23
2015,4,4,12,93.68,6.26,16.19,0,34.36
2015,4,4,13,93.55,6.43,15.06,0,34.84
2015,4,4,14,93.46,6.72,14.88,0,34.6
2015,4,4,15,93.44,7.05,15.75,0,33.61
2015,4,4,16,93.48,7.22,17.94,0,31.94
2015,4,4,17,93.56,7.34,22.75,0,29.42
2015,4,4,18,93.65,7.51,34.06,0,25.58
2015,4,4,19,93.74,7.06,45.88,0,23.67
2015,4,4,20,93.82,6.16,58.62,0,22.13
2015,4,4,21,93.84,5.33,71.19,0,20.76
2015,4,4,22,93.81,4.75,82.31,0,19.67
2015,4,4,23,93.77,4.42,92,0,18.78
2015,4,5,0,93.72,4.25,97.62,0,18.38
2015,4,5,1,93.67,4.15,99.88,0,18.24
2015,4,5,2,93.64,4,100,0,17.9
2015,4,5,3,93.65,3.73,100,0,17.55
2015,4,5,4,93.69,3.39,100,0,17.24
2015,4,5,5,93.75,3.01,100,0,16.97
2015,4,5,6,93.82,2.55,89,0,18.3
2015,4,5,7,93.89,2.49,62.25,0,21.94
2015,4,5,8,93.93,3.72,34.5,0,27.26
2015,4,5,9,93.92,4.3,21.62,0,31.34
2015,4,5,10,93.88,4.48,17.69,0,33.62
2015,4,5,11,93.79,4.58,15.81,0,35.11
2015,4,5,12,93.67,4.81,15.06,0,36.01
2015,4,5,13,93.58,5.15,15.44,0,36.24
2015,4,5,14,93.52,5.67,16.62,0,35.76
2015,4,5,15,93.51,6.3,19.19,0,34.51
2015,4,5,16,93.56,6.99,23.75,0,32.52
2015,4,5,17,93.64,7.68,31.31,0,29.9
2015,4,5,18,93.73,7.38,42.62,0,27.08
2015,4,5,19,93.81,6.46,53.56,0,25.28
2015,4,5,20,93.87,5.72,63.5,0,23.91
2015,4,5,21,93.89,5.2,72.62,0,22.7
2015,4,5,22,93.87,4.72,81.19,0,21.56
2015,4,5,23,93.81,4.19,88.75,0,20.54
2015,4,6,0,93.75,3.65,94.31,0,19.71
2015,4,6,1,93.68,3.2,96.75,0,19.09
2015,4,6,2,93.63,2.96,96.81,0,18.6
2015,4,6,3,93.62,2.83,95.44,0,18.23
2015,4,6,4,93.65,2.69,92.75,0,18
2015,4,6,5,93.72,2.52,89.12,0,17.84
2015,4,6,6,93.79,2.34,78.25,0,19.06
2015,4,6,7,93.87,1.78,60.69,0,22.26
2015,4,6,8,93.91,1.08,27.38,0,28.12
2015,4,6,9,93.89,0.78,15.56,0,32.15
2015,4,6,10,93.83,1.91,13.44,0,34.41
2015,4,6,11,93.74,2.87,12.12,0,36.09
2015,4,6,12,93.63,3.89,11.5,0,37.08
2015,4,6,13,93.52,4.96,11.56,0,37.3
2015,4,6,14,93.46,6.02,12.31,0,36.79
2015,4,6,15,93.45,7,14.25,0,35.39
2015,4,6,16,93.49,7.88,17.94,0,33.08
2015,4,6,17,93.58,8.41,24.44,0,29.96
2015,4,6,18,93.66,7.67,35.12,0,26.45
2015,4,6,19,93.74,6.42,46.69,0,24.14
2015,4,6,20,93.8,5.63,57.62,0,22.45
2015,4,6,21,93.83,5.15,67.31,0,21.21
2015,4,6,22,93.84,4.88,76.69,0,20.15
2015,4,6,23,93.81,4.6,86.12,0,19.19
2015,4,7,0,93.75,4.28,93.62,0,18.37
2015,4,7,1,93.7,4,95.06,0,18.24
2015,4,7,2,93.68,3.69,96.12,0,17.89
2015,4,7,3,93.69,3.44,95.88,0,17.47
2015,4,7,4,93.73,3.04,97.94,0,16.57
2015,4,7,5,93.8,2.58,98.19,0,16.33
2015,4,7,6,93.87,2.18,89.69,0,17.53
2015,4,7,7,93.95,2.31,69.94,0,20.65
2015,4,7,8,93.99,2.61,45.69,0,24.94
2015,4,7,9,93.99,2.38,28.38,0,29.13
2015,4,7,10,93.94,2.58,19.44,0,32.63
2015,4,7,11,93.84,3.1,16.31,0,35.01
2015,4,7,12,93.72,3.69,15.38,0,36.29
2015,4,7,13,93.6,4.2,15.06,0,36.84
2015,4,7,14,93.52,4.8,15.5,0,36.62
2015,4,7,15,93.5,5.45,17.25,0,35.61
2015,4,7,16,93.53,6.17,20.44,0,33.85
2015,4,7,17,93.61,7.2,26.06,0,31.2
2015,4,7,18,93.69,7.84,35.75,0,27.83
2015,4,7,19,93.79,7.09,46.5,0,25.55
2015,4,7,20,93.86,5.88,56.38,0,23.98
2015,4,7,21,93.89,4.95,64.56,0,22.89
2015,4,7,22,93.88,4.43,71.69,0,22.02
2015,4,7,23,93.85,4.08,78.44,0,21.24
2015,4,8,0,93.81,3.82,84.81,0,20.53
2015,4,8,1,93.78,3.56,89.81,0,20.04
2015,4,8,2,93.76,3.22,91.31,0,19.95
2015,4,8,3,93.77,3.02,92.56,0,19.74
2015,4,8,4,93.81,2.98,94.06,0,19.45
2015,4,8,5,93.87,3,95.38,0,19.21
2015,4,8,6,93.94,2.91,89.56,0,20.11
2015,4,8,7,94.02,2.9,73.56,0,22.72
2015,4,8,8,94.07,2.77,49,0,26.99
2015,4,8,9,94.07,1.86,29.06,0,31.56
2015,4,8,10,94.04,0.81,23.5,0,34.33
2015,4,8,11,93.96,0.89,21.25,0,36.11
2015,4,8,12,93.85,1.68,19.81,0,37.33
2015,4,8,13,93.73,2.42,19.19,0,37.92
2015,4,8,14,93.65,3.14,19.38,0,37.82
2015,4,8,15,93.6,3.92,20.69,0,37.02
2015,4,8,16,93.63,4.93,23.38,0,35.48
2015,4,8,17,93.7,6.5,28.5,0,33.02
2015,4,8,18,93.8,7.71,37.88,0,29.77
2015,4,8,19,93.9,7.7,48.62,0,27.26
2015,4,8,20,93.97,6.42,58.31,0,25.33
2015,4,8,21,94,4.83,65.31,0,24.09
2015,4,8,22,93.98,3.6,70.25,0,23.24
2015,4,8,23,93.93,2.73,74,0,22.62
2015,4,9,0,93.88,2.29,77.56,0,22.04
2015,4,9,1,93.84,2.12,80.62,0,21.53
2015,4,9,2,93.81,2.03,83.06,0,21.12
2015,4,9,3,93.83,1.97,84.94,0,20.79
2015,4,9,4,93.86,1.89,86.56,0,20.49
2015,4,9,5,93.92,1.63,87.56,0,20.3
2015,4,9,6,93.98,1.16,82.62,0,21.16
2015,4,9,7,94.04,1.03,62.75,0,24.33
2015,4,9,8,94.08,1.52,43.56,0,28.5
2015,4,9,9,94.07,1.59,30.5,0,32.62
2015,4,9,10,94.02,1.05,25.75,0,34.99
2015,4,9,11,93.93,1.13,22.44,0,36.83
2015,4,9,12,93.81,1.93,20.38,0,38.03
2015,4,9,13,93.69,2.94,19.38,0,38.62
2015,4,9,14,93.62,3.91,19.38,0,38.4
2015,4,9,15,93.6,4.79,20.5,0,37.51
2015,4,9,16,93.63,5.8,23.12,0,35.84
2015,4,9,17,93.7,7.23,28.44,0,33.34
2015,4,9,18,93.8,8.11,38.12,0,30.15
2015,4,9,19,93.91,7.83,49.75,0,27.57
2015,4,9,20,93.98,6.56,60.88,0,25.58
2015,4,9,21,94.04,5.11,69.88,0,24.21
2015,4,9,22,94.06,4.07,76.19,0,23.33
2015,4,9,23,94.03,3.46,80.75,0,22.71
2015,4,10,0,94,3.11,83.69,0,22.37
2015,4,10,1,93.96,2.94,85.06,0,22.2
2015,4,10,2,93.94,2.84,85.69,0,22.1
2015,4,10,3,93.94,2.75,86.56,0,21.97
2015,4,10,4,93.98,2.6,87.88,0,21.79
2015,4,10,5,94.04,2.36,89.12,0,21.62
2015,4,10,6,94.09,2,86.44,0,22.08
2015,4,10,7,94.16,1.45,74.81,0,23.97
2015,4,10,8,94.19,0.96,58.62,0,26.87
2015,4,10,9,94.18,0.5,42.06,0,30.57
2015,4,10,10,94.13,0.8,32.44,0,33.8
2015,4,10,11,94.03,1.65,28.38,0,35.69
2015,4,10,12,93.92,2.47,26.44,0,36.74
2015,4,10,13,93.81,3.23,26.06,0,36.76
2015,4,10,14,93.74,4.05,27.88,0,35.59
2015,4,10,15,93.71,4.71,30.12,0,34.62
2015,4,10,16,93.73,5.17,33,0,33.57
2015,4,10,17,93.78,5.71,37.31,0,32.04
2015,4,10,18,93.84,6.24,44.5,0,29.92
2015,4,10,19,93.93,6.45,53.38,0,28.03
2015,4,10,20,94.01,6.01,63.69,0,26.18
2015,4,10,21,94.08,5.14,73.06,0,24.66
2015,4,10,22,94.11,4.34,79.38,0.01,23.65
2015,4,10,23,94.09,3.73,82.31,0.01,23.09
2015,4,11,0,94.05,3.21,83.62,0.01,22.76
2015,4,11,1,94,2.74,84.38,0.01,22.5
2015,4,11,2,93.96,2.26,84.75,0.01,22.26
2015,4,11,3,93.96,1.83,84.88,0.01,22.05
2015,4,11,4,93.99,1.45,86.75,0.01,21.59
2015,4,11,5,94.04,1.04,87.88,0.01,21.36
2015,4,11,6,94.11,0.67,84.19,0.01,21.94
2015,4,11,7,94.19,0.6,69.62,0.01,24.25
2015,4,11,8,94.23,0.87,46.31,0.01,28.72
2015,4,11,9,94.23,1.18,35,0.01,32.04
2015,4,11,10,94.17,1.5,29.69,0.01,34.01
2015,4,11,11,94.06,1.96,26.38,0.01,35.4
2015,4,11,12,93.93,2.55,24.62,0.01,36.12
2015,4,11,13,93.82,3.29,24.38,0.02,35.97
2015,4,11,14,93.75,4.1,25.5,0.01,35.27
2015,4,11,15,93.73,4.85,27.88,0.01,34.12
2015,4,11,16,93.77,5.46,31.06,0.01,32.87
2015,4,11,17,93.85,6.04,35.81,0.01,31.18
2015,4,11,18,93.97,6.41,43.44,0,28.87
2015,4,11,19,94.08,6.33,52.56,0.01,26.78
2015,4,11,20,94.18,5.76,62,0.01,25.04
2015,4,11,21,94.24,5.19,70.75,0.01,23.65
2015,4,11,22,94.24,4.57,76.88,0.01,22.8
2015,4,11,23,94.2,3.98,80.81,0.01,22.23
2015,4,12,0,94.16,3.46,82.56,0.01,21.87
2015,4,12,1,94.1,2.95,83.62,0.01,21.54
2015,4,12,2,94.06,2.5,85.31,0.02,21.22
2015,4,12,3,94.08,2.19,86.81,0.01,21.01
2015,4,12,4,94.11,1.9,88.94,0.01,20.67
2015,4,12,5,94.17,1.66,91.06,0.01,20.23
2015,4,12,6,94.22,1.39,85.94,0.01,20.99
2015,4,12,7,94.28,1.35,61.75,0.01,23.69
2015,4,12,8,94.31,1.58,36.38,0.01,27.56
2015,4,12,9,94.29,2.25,26,0,30.52
2015,4,12,10,94.24,3.13,21.25,0,32.62
2015,4,12,11,94.17,4.18,18.38,0,34.09
2015,4,12,12,94.06,5.38,16.62,0,34.89
2015,4,12,13,93.95,6.65,15.88,0,34.98
2015,4,12,14,93.91,7.79,16.19,0,34.35
2015,4,12,15,93.9,8.48,17.5,0,33.04
2015,4,12,16,93.96,8.76,20.06,0,31.19
2015,4,12,17,94.04,8.28,24.62,0,28.82
2015,4,12,18,94.12,6.97,34,0,25.73
2015,4,12,19,94.19,5.82,45.12,0,23.73
2015,4,12,20,94.25,5.1,55.88,0,22.49
2015,4,12,21,94.29,4.5,66.69,0,21.37
2015,4,12,22,94.3,3.94,76.44,0,20.38
2015,4,12,23,94.27,3.38,84.44,0,19.58
2015,4,13,0,94.21,2.81,89.44,0,19.03
2015,4,13,1,94.15,2.31,91.12,0,18.68
2015,4,13,2,94.11,1.84,90.5,0,18.42
2015,4,13,3,94.1,1.34,87.94,0,18.31
2015,4,13,4,94.14,1.03,85,0,18.19
2015,4,13,5,94.21,0.98,81.75,0,18.08
2015,4,13,6,94.29,0.97,72.56,0,19.23
2015,4,13,7,94.36,0.93,52.38,0,22.48
2015,4,13,8,94.38,1.85,28.38,0,27.15
2015,4,13,9,94.34,2.25,24.19,0,29.43
2015,4,13,10,94.27,2.53,22.06,0,31.21
2015,4,13,11,94.17,2.99,20.56,0,32.69
2015,4,13,12,94.04,3.66,19.69,0,33.7
2015,4,13,13,93.92,4.39,19.62,0.01,34.11
2015,4,13,14,93.83,5.09,20.62,0.01,33.86
2015,4,13,15,93.79,5.74,22.69,0.02,32.85
2015,4,13,16,93.8,6.45,26.31,0.03,31.15
2015,4,13,17,93.88,7.28,32.25,0.05,28.8
2015,4,13,18,93.98,7.65,41.25,0.02,26.26
2015,4,13,19,94.07,7.21,51.25,0.06,24.47
2015,4,13,20,94.15,6.14,60.56,0.06,23.11
2015,4,13,21,94.2,5,68.19,0.03,22.17
2015,4,13,22,94.19,4.21,74.69,0.04,21.39
2015,4,13,23,94.15,3.54,80.12,0.02,20.68
2015,4,14,0,94.09,2.8,84.06,0.02,20.08
2015,4,14,1,94.01,2.15,86.06,0.01,19.63
2015,4,14,2,93.96,1.87,86.25,0,19.3
2015,4,14,3,93.94,1.72,85.62,0,18.98
2015,4,14,4,93.97,1.74,84.56,0,18.65
2015,4,14,5,94.02,1.92,83,0,18.41
2015,4,14,6,94.08,2.23,73.56,0,19.9
2015,4,14,7,94.14,2.53,52.69,0,23.76
2015,4,14,8,94.18,1.87,37.06,0,27.68
2015,4,14,9,94.17,0.47,30.19,0,29.96
2015,4,14,10,94.11,0.76,24.69,0,31.92
2015,4,14,11,94.02,1.71,21.75,0,33.38
2015,4,14,12,93.91,2.58,20.31,0,34.18
2015,4,14,13,93.78,3.35,19.75,0,34.53
2015,4,14,14,93.68,4.13,20.19,0,34.28
2015,4,14,15,93.64,5.05,22.25,0,33.21
2015,4,14,16,93.66,6.01,26.5,0,31.41
2015,4,14,17,93.74,6.79,32.56,0,29.39
2015,4,14,18,93.85,7.06,40,0,27.48
2015,4,14,19,93.95,6.73,47.62,0,26.03
2015,4,14,20,94.03,5.71,54.75,0,24.8
2015,4,14,21,94.08,4.33,60.5,0,23.84
2015,4,14,22,94.08,3.1,65.31,0,23.12
2015,4,14,23,94.05,2.24,69.19,0,22.53
2015,4,15,0,94.01,1.58,72.44,0,22.05
2015,4,15,1,93.96,1.16,74.75,0,21.65
2015,4,15,2,93.93,1.35,75.94,0,21.37
2015,4,15,3,93.92,1.93,77.5,0,20.9
2015,4,15,4,93.94,2.71,78.81,0,20.37
2015,4,15,5,93.98,3.43,78.38,0,20.01
2015,4,15,6,94.04,3.75,67.56,0,21.86
2015,4,15,7,94.12,4.56,48.5,0,25.64
2015,4,15,8,94.17,4.53,37.94,0,28.63
2015,4,15,9,94.17,3.81,32.5,0,30.9
2015,4,15,10,94.12,2.95,28.25,0,32.82
2015,4,15,11,94.04,2.1,25.12,0,34.23
2015,4,15,12,93.93,1.3,23.12,0,35.02
2015,4,15,13,93.82,0.63,22.25,0,35.14
2015,4,15,14,93.74,0.61,22.12,0,34.94
2015,4,15,15,93.71,1.24,23.81,0,33.68
2015,4,15,16,93.74,1.93,26.19,0,32.49
2015,4,15,17,93.82,2.68,29.5,0,31.17
2015,4,15,18,93.94,3.53,34.44,0,29.76
2015,4,15,19,94.05,3.9,39.19,0,28.68
2015,4,15,20,94.16,3.61,43.69,0,27.66
2015,4,15,21,94.23,3.02,47.94,0,26.8
2015,4,15,22,94.25,2.29,51.31,0,26.12
2015,4,15,23,94.22,1.59,53.75,0,25.57
2015,4,16,0,94.17,1.3,55.56,0,25.06
2015,4,16,1,94.12,1.74,56.75,0,24.63
2015,4,16,2,94.09,2.45,57.88,0,24.19
2015,4,16,3,94.1,3.13,59.19,0,23.81
2015,4,16,4,94.15,3.84,61,0,23.47
2015,4,16,5,94.24,4.48,63.19,0,23.14
2015,4,16,6,94.32,5.46,63.44,0,23.36
2015,4,16,7,94.41,6.76,58.81,0,24.53
2015,4,16,8,94.46,7.08,50.25,0,26.69
2015,4,16,9,94.45,6.55,41.19,0,29.44
2015,4,16,10,94.4,5.5,34.75,0,31.77
2015,4,16,11,94.31,4.42,30.31,0,33.63
2015,4,16,12,94.18,3.42,27.38,0,34.87
2015,4,16,13,94.07,2.48,25.81,0,35.43
2015,4,16,14,93.98,1.66,25.31,0,35.3
2015,4,16,15,93.94,0.96,25.5,0,34.75
2015,4,16,16,93.95,0.41,26.44,0,33.87
2015,4,16,17,94.02,0.79,28.56,0,32.6
2015,4,16,18,94.11,1.82,34.19,0,30.94
2015,4,16,19,94.21,2.64,36.12,0,30.17
2015,4,16,20,94.3,2.5,39.62,0,29.3
2015,4,16,21,94.35,2,43.88,0,28.37
2015,4,16,22,94.36,1.46,47.5,0,27.6
2015,4,16,23,94.31,1.02,50.56,0,26.95
2015,4,17,0,94.22,0.76,53.81,0,26.14
2015,4,17,1,94.15,0.8,56.75,0,25.46
2015,4,17,2,94.1,0.91,60.56,0,24.64
2015,4,17,3,94.11,0.91,63.88,0,24.01
2015,4,17,4,94.16,0.92,67.06,0,23.48
2015,4,17,5,94.24,0.92,70.12,0,23.02
2015,4,17,6,94.31,0.88,67.25,0,23.88
2015,4,17,7,94.37,0.43,47.31,0,27.62
2015,4,17,8,94.39,1.16,34.88,0,30.8
2015,4,17,9,94.36,2.19,28.12,0,33.31
2015,4,17,10,94.26,2.76,24.5,0,35.19
2015,4,17,11,94.14,3.1,22.38,0,36.55
2015,4,17,12,93.99,3.38,20.88,0,37.53
2015,4,17,13,93.84,3.59,20.19,0,38.03
2015,4,17,14,93.72,3.91,20,0,38.08
2015,4,17,15,93.65,4.59,20.81,0,37.31
2015,4,17,16,93.67,5.87,23.44,0,35.87
2015,4,17,17,93.74,7.37,29,0,33.54
2015,4,17,18,93.85,8.24,38.06,0,30.62
2015,4,17,19,93.97,8,47.75,0,28.34
2015,4,17,20,94.05,6.77,57.5,0,26.49
2015,4,17,21,94.09,5.1,65.25,0,25.36
2015,4,17,22,94.09,3.62,71.31,0,24.56
2015,4,17,23,94.03,2.54,76.12,0,23.88
2015,4,18,0,93.95,2.05,80.56,0,23.16
2015,4,18,1,93.87,1.95,83.44,0,22.57
2015,4,18,2,93.83,2.04,85.44,0,22.07
2015,4,18,3,93.84,2.21,86.81,0,21.64
2015,4,18,4,93.88,2.32,88.12,0,21.27
2015,4,18,5,93.96,2.19,88.88,0,21.04
2015,4,18,6,94.02,1.68,81,0,22.37
2015,4,18,7,94.08,2.01,52.19,0,26.73
2015,4,18,8,94.1,2.21,31.31,0,31.46
2015,4,18,9,94.07,2.07,23.81,0,34.37
2015,4,18,10,94,2.01,20.19,0,36.37
2015,4,18,11,93.89,2,18,0,37.84
2015,4,18,12,93.76,2.08,16.62,0,38.88
2015,4,18,13,93.63,2.47,15.81,0,39.44
2015,4,18,14,93.52,3.17,15.69,0,39.4
2015,4,18,15,93.48,3.93,16.56,0,38.69
2015,4,18,16,93.47,4.92,18.75,0,37.18
2015,4,18,17,93.53,6.4,23,0,34.9
2015,4,18,18,93.63,7.34,30.75,0,31.82
2015,4,18,19,93.74,7.15,39.31,0,29.38
2015,4,18,20,93.84,5.98,47.19,0,27.55
2015,4,18,21,93.9,4.49,53,0,26.32
2015,4,18,22,93.9,3.55,57.06,0,25.48
2015,4,18,23,93.85,2.99,59,0,24.95
2015,4,19,0,93.79,2.71,59.44,0,24.5
2015,4,19,1,93.72,2.55,59.38,0,24.03
2015,4,19,2,93.68,2.57,59.19,0,23.58
2015,4,19,3,93.68,2.66,59.19,0,23.16
2015,4,19,4,93.72,2.67,58.94,0,22.8
2015,4,19,5,93.78,2.51,57.81,0,22.58
2015,4,19,6,93.86,2.16,50.31,0,24.26
2015,4,19,7,93.96,2.27,33.62,0,28.39
2015,4,19,8,94.01,2.75,21.75,0,33.15
2015,4,19,9,94.01,2.41,19.56,0,35.8
2015,4,19,10,93.95,1.92,18.38,0,37.65
2015,4,19,11,93.87,1.45,17.12,0,38.93
2015,4,19,12,93.76,1.19,16,0,39.87
2015,4,19,13,93.64,1.58,15.31,0,40.39
