YEAR,MO,DY,HR,T2M,WS50M,WD50M,QV2M,PRECTOTCORR
2016,9,24,11,27.51,7.01,312.42,20.45,0.24
2016,9,24,12,27.69,7.46,310.84,20.45,0.25
2016,9,24,13,27.67,7.87,309.73,20.39,0.29
2016,9,24,14,27.35,8.19,307.95,20.26,0.32
2016,9,24,15,27.01,8.25,306.07,20.26,0.44
2016,9,24,16,26.58,7.64,304.13,20.32,0.47
2016,9,24,17,26.1,7.11,302.43,20.14,0.36
2016,9,24,18,25.65,7.02,302.91,19.84,0.34
2016,9,24,19,25.49,6.65,303.17,19.65,0.3
2016,9,24,20,25.37,6.29,301.76,19.59,0.27
2016,9,24,21,25.29,6.28,300.33,19.53,0.34
2016,9,24,22,25.23,6.31,298.31,19.47,0.35
2016,9,24,23,25.17,6.36,298.14,19.41,0.4
2016,9,25,0,25.08,6.27,299.09,19.35,0.44
2016,9,25,1,25.01,6.04,300.98,19.29,0.36
2016,9,25,2,24.91,5.84,304.54,19.23,0.44
2016,9,25,3,24.83,5.74,307.54,19.17,0.46
2016,9,25,4,24.77,5.77,308.3,19.1,0.45
2016,9,25,5,24.74,6,310.25,19.1,0.46
2016,9,25,6,24.85,5.93,313.72,19.17,0.5
2016,9,25,7,25.33,5.56,317.79,19.53,0.59
2016,9,25,8,25.84,5.69,321.24,19.9,0.41
2016,9,25,9,26.33,6.09,322.25,19.96,0.48
2016,9,25,10,26.73,6.17,323.23,19.9,0.48
2016,9,25,11,27.05,6.07,322.32,19.96,0.46
2016,9,25,12,27.31,5.94,319.64,20.02,0.47
2016,9,25,13,27.4,5.85,315.81,20.02,0.47
2016,9,25,14,27.19,5.86,311.06,19.96,0.48
2016,9,25,15,26.8,5.95,306.84,19.9,0.39
2016,9,25,16,26.4,5.7,303.93,19.96,0.34
2016,9,25,17,25.91,5.31,303.18,19.9,0.3
2016,9,25,18,25.33,5.28,304.14,19.53,0.28
2016,9,25,19,25.12,5.17,306.4,19.29,0.24
2016,9,25,20,24.96,4.97,305.79,19.17,0.21
2016,9,25,21,24.85,4.84,303.87,19.04,0.19
2016,9,25,22,24.74,4.78,302.31,18.92,0.23
2016,9,25,23,24.64,4.72,300.98,18.86,0.27
2016,9,26,0,24.58,4.66,299.4,18.8,0.3
2016,9,26,1,24.52,4.69,298.7,18.8,0.36
2016,9,26,2,24.47,4.72,300.98,18.8,0.37
2016,9,26,3,24.46,4.94,304.37,18.86,0.34
2016,9,26,4,24.48,5.13,308.56,18.86,0.3
2016,9,26,5,24.5,5.37,312.35,18.86,0.27
2016,9,26,6,24.78,5.76,315.77,19.04,0.22
2016,9,26,7,25.51,5.77,319.95,19.59,0.23
2016,9,26,8,26.15,6.23,322.84,19.9,0.4
2016,9,26,9,26.79,7.05,324.6,19.84,0.45
2016,9,26,10,27.36,7.44,325.74,19.84,0.5
2016,9,26,11,27.75,7.72,325.76,19.9,0.43
2016,9,26,12,27.92,7.95,324.97,19.9,0.42
2016,9,26,13,27.9,8.09,324.07,19.84,0.38
2016,9,26,14,27.66,7.98,322.48,19.65,0.28
2016,9,26,15,27.21,7.57,319.85,19.47,0.19
2016,9,26,16,26.7,6.9,316.42,19.41,0.09
2016,9,26,17,26.03,6.23,312.76,19.35,0.06
2016,9,26,18,25.17,5.91,309.85,18.98,0.02
2016,9,26,19,24.87,5.52,307.11,18.74,0.01
2016,9,26,20,24.64,5.05,304.28,18.55,0.01
2016,9,26,21,24.44,4.75,302.85,18.37,0
2016,9,26,22,24.26,4.56,301.7,18.25,0
2016,9,26,23,24.1,4.5,300.26,18.13,0.01
2016,9,27,0,23.98,4.56,298.98,18.01,0.02
2016,9,27,1,23.87,4.67,299.78,17.94,0.05
2016,9,27,2,23.79,4.7,302.37,17.88,0.11
2016,9,27,3,23.75,4.84,306.07,17.88,0.08
2016,9,27,4,23.77,5,311.33,17.88,0.08
2016,9,27,5,23.75,5.03,317.96,17.82,0.1
2016,9,27,6,24.19,4.95,324.38,18.19,0.09
2016,9,27,7,25.62,4.72,330.76,19.1,0.13
2016,9,27,8,26.74,5.12,332.97,19.59,0.05
2016,9,27,9,27.75,5.21,335.66,19.9,0.08
2016,9,27,10,28.55,5.18,336.14,20.14,0.11
2016,9,27,11,29.07,5.32,333.02,20.26,0.12
2016,9,27,12,29.34,5.75,328.38,20.32,0.14
2016,9,27,13,29.3,6.32,324.21,20.26,0.15
2016,9,27,14,28.92,6.87,320.21,20.08,0.17
2016,9,27,15,28,7.34,315.95,19.84,0.17
2016,9,27,16,27.14,7.32,313.44,19.71,0.08
2016,9,27,17,26.26,6.77,312.34,19.59,0.07
2016,9,27,18,25.4,6.59,312.31,19.17,0.03
2016,9,27,19,25.04,6.11,313.34,18.92,0.02
2016,9,27,20,24.73,5.53,314.48,18.74,0.01
2016,9,27,21,24.47,5.18,315.43,18.55,0.01
2016,9,27,22,24.23,4.96,315.77,18.37,0.01
2016,9,27,23,24.01,4.87,317.92,18.25,0.01
2016,9,28,0,23.8,4.84,321.02,18.13,0.02
2016,9,28,1,23.65,4.82,324.56,18.01,0.02
2016,9,28,2,23.51,4.85,328.02,17.94,0.02
2016,9,28,3,23.4,4.92,331.52,17.88,0.02
2016,9,28,4,23.32,4.98,334.44,17.82,0.02
2016,9,28,5,23.25,5.12,336.72,17.76,0.02
2016,9,28,6,23.9,5.03,338.61,18.25,0.02
2016,9,28,7,25.5,4.77,340.47,19.29,0.02
2016,9,28,8,26.76,4.95,341.14,19.65,0.01
2016,9,28,9,27.85,4.68,340.72,19.9,0.01
2016,9,28,10,28.64,4.44,337.54,20.08,0.01
2016,9,28,11,29.22,4.42,331.99,20.32,0.02
2016,9,28,12,29.59,4.67,325.91,20.51,0.02
2016,9,28,13,29.69,5.09,321.48,20.51,0.04
2016,9,28,14,29.42,5.65,318.53,20.26,0.04
2016,9,28,15,28.59,6.33,314.95,20.08,0.03
2016,9,28,16,27.58,6.77,312.66,19.96,0.05
2016,9,28,17,26.4,6.46,310.98,19.78,0.05
2016,9,28,18,25.4,6.24,311.45,19.41,0.03
2016,9,28,19,25.01,6.02,313.95,19.1,0.02
2016,9,28,20,24.72,5.68,315.61,18.8,0.01
2016,9,28,21,24.48,5.25,315.36,18.62,0.01
2016,9,28,22,24.25,4.89,314.22,18.43,0.01
2016,9,28,23,24.02,4.7,312.98,18.25,0.01
2016,9,29,0,23.83,4.6,312.8,18.13,0.02
2016,9,29,1,23.67,4.47,314.72,18.01,0.04
2016,9,29,2,23.55,4.44,318.28,17.88,0.04
2016,9,29,3,23.47,4.41,321.12,17.76,0.03
2016,9,29,4,23.38,4.17,323.15,17.7,0.02
2016,9,29,5,23.26,4.07,323.35,17.58,0.02
2016,9,29,6,23.8,3.96,322.86,17.94,0.02
2016,9,29,7,25.33,4.07,322.34,18.74,0.02
2016,9,29,8,26.49,4.41,322.85,19.04,0.01
2016,9,29,9,27.47,4.34,323.19,19.1,0.01
2016,9,29,10,28.24,4.46,321.12,19.41,0.01
2016,9,29,11,28.76,4.77,318.52,19.59,0.01
2016,9,29,12,29.08,5.16,316.35,19.65,0.01
2016,9,29,13,29.12,5.56,315,19.53,0
2016,9,29,14,28.87,5.83,313.53,19.23,0
2016,9,29,15,28.23,5.94,310.9,19.04,0
2016,9,29,16,27.2,5.99,307.26,18.98,0
2016,9,29,17,26.04,5.79,304.78,18.98,0
2016,9,29,18,24.98,5.69,304.76,18.74,0
2016,9,29,19,24.55,5.47,306.58,18.49,0
2016,9,29,20,24.19,5.2,309.33,18.19,0
2016,9,29,21,23.81,4.9,312.03,17.82,0
2016,9,29,22,23.48,4.62,314.38,17.52,0
2016,9,29,23,23.18,4.38,316.37,17.21,0
2016,9,30,0,22.91,4.19,318.55,17.03,0.01
2016,9,30,1,22.69,4.07,321.94,16.85,0.01
2016,9,30,2,22.51,4.04,327.08,16.72,0.01
2016,9,30,3,22.37,3.98,331.68,16.6,0.01
2016,9,30,4,22.27,3.81,335.38,16.48,0.01
2016,9,30,5,22.26,3.59,337.5,16.42,0.01
2016,9,30,6,22.81,3.24,337.63,16.85,0.01
2016,9,30,7,24.44,3.18,331.55,17.46,0.01
2016,9,30,8,25.68,3.69,327.02,17.64,0.05
2016,9,30,9,26.92,3.87,325.77,18.01,0.04
2016,9,30,10,27.82,4.07,321.79,18.37,0.05
2016,9,30,11,28.44,4.43,316.36,18.74,0.06
2016,9,30,12,28.8,4.9,311.7,18.86,0.07
2016,9,30,13,28.68,5.4,309.13,18.68,0.05
2016,9,30,14,27.96,5.99,306.47,18.55,0.05
2016,9,30,15,26.98,6.4,304,18.62,0.06
2016,9,30,16,26.17,6.23,304.21,18.8,0.04
2016,9,30,17,25.44,5.84,306.41,18.86,0.02
2016,9,30,18,24.59,5.69,309.54,18.49,0.02
2016,9,30,19,24.23,5.17,313.47,18.19,0.01
2016,9,30,20,23.87,4.62,315.07,17.88,0.01
2016,9,30,21,23.62,4.12,313.69,17.58,0
2016,9,30,22,23.49,3.79,308.64,17.4,0.01
2016,9,30,23,23.33,3.59,303.27,17.21,0.01
2016,10,1,0,23.15,3.52,299.63,17.03,0.01
2016,10,1,1,22.94,3.55,298.54,16.85,0.01
2016,10,1,2,22.8,3.54,302.74,16.72,0.01
2016,10,1,3,22.67,3.5,308.56,16.6,0.01
2016,10,1,4,22.59,3.41,313.05,16.54,0.01
2016,10,1,5,22.55,3.38,316.41,16.54,0.02
2016,10,1,6,23.14,3.29,320.3,17.03,0.03
2016,10,1,7,24.83,3.58,319.6,17.88,0.13
2016,10,1,8,25.76,4.38,318.47,18.13,0.65
2016,10,1,9,26.4,4.65,318.89,18.31,0.99
2016,10,1,10,26.88,4.85,318.53,18.43,1.61
2016,10,1,11,27.04,5.21,315.67,18.49,2.02
2016,10,1,12,27.01,5.79,311.72,18.68,2.06
2016,10,1,13,27.04,6.37,309.43,18.74,2.37
2016,10,1,14,26.82,6.79,308.32,18.68,2.14
2016,10,1,15,26.37,7.09,309.5,18.62,1.93
2016,10,1,16,25.76,6.57,310.13,18.68,1.67
2016,10,1,17,25.18,5.88,310.42,18.74,1.31
2016,10,1,18,24.54,5.76,312.74,18.37,0.92
2016,10,1,19,24.27,5.55,316.37,18.19,0.84
2016,10,1,20,24.03,5,317.09,18.01,0.73
2016,10,1,21,23.78,4.25,313.14,17.82,0.47
2016,10,1,22,23.56,3.68,306.19,17.58,0.4
2016,10,1,23,23.4,3.43,298.26,17.4,0.5
2016,10,2,0,23.33,3.28,292.71,17.33,0.7
2016,10,2,1,23.3,2.88,289.03,17.27,0.77
2016,10,2,2,23.3,2.5,289.57,17.27,1.05
2016,10,2,3,23.21,2.55,287.32,17.27,0.8
2016,10,2,4,23.12,2.85,279.95,17.27,0.78
2016,10,2,5,23.08,3.06,272.34,17.27,0.66
2016,10,2,6,23.58,3.22,268.05,17.76,0.62
2016,10,2,7,25,3.25,269.31,18.62,0.79
2016,10,2,8,25.9,3.51,274.09,18.8,0.51
2016,10,2,9,26.62,3.92,277.56,18.86,0.74
2016,10,2,10,27.19,4.46,277.15,19.04,0.99
2016,10,2,11,27.62,5.1,276.6,19.23,0.91
2016,10,2,12,27.72,5.85,277.45,19.35,1.09
2016,10,2,13,27.37,6.6,278.72,19.29,1.16
2016,10,2,14,26.86,6.85,280.52,19.17,1.07
2016,10,2,15,26.33,6.64,281.75,18.92,0.92
2016,10,2,16,25.75,6.02,280.61,18.86,0.72
2016,10,2,17,25.26,5.29,277.89,18.98,0.66
2016,10,2,18,24.8,5.08,276.9,18.86,0.58
2016,10,2,19,24.65,4.89,276.98,18.8,0.5
2016,10,2,20,24.55,4.81,276.72,18.68,0.47
2016,10,2,21,24.46,4.75,275.38,18.62,0.46
2016,10,2,22,24.35,4.69,274.97,18.55,0.43
2016,10,2,23,24.26,4.6,275.65,18.43,0.39
2016,10,3,0,24.16,4.42,275.98,18.37,0.32
2016,10,3,1,24.07,4.24,275.07,18.37,0.32
2016,10,3,2,24.02,4.06,271.1,18.31,0.37
2016,10,3,3,23.99,3.94,266.47,18.31,0.34
2016,10,3,4,23.98,3.89,261.33,18.31,0.32
2016,10,3,5,24,3.81,253.2,18.31,0.29
2016,10,3,6,24.21,3.79,243.8,18.49,0.3
2016,10,3,7,25.25,3.83,236.41,19.29,0.59
2016,10,3,8,26.01,4.1,238.31,19.65,0.36
2016,10,3,9,26.82,4.58,242.26,19.9,0.54
2016,10,3,10,27.59,5.06,245.73,20.08,0.62
2016,10,3,11,28.23,5.6,250.02,20.26,0.79
2016,10,3,12,28.52,6.22,254.78,20.32,0.84
2016,10,3,13,28.38,6.84,258.66,20.39,0.76
2016,10,3,14,27.88,6.91,259.85,20.32,0.74
2016,10,3,15,27.45,6.42,259.98,20.26,0.71
2016,10,3,16,26.94,5.6,258.25,20.14,0.65
2016,10,3,17,26.33,4.64,253.18,20.2,0.6
2016,10,3,18,25.62,4.35,245.46,19.96,0.58
2016,10,3,19,25.37,4.19,236.4,19.78,0.53
2016,10,3,20,25.19,4.42,229.87,19.59,0.5
2016,10,3,21,25.07,4.8,227.17,19.47,0.44
2016,10,3,22,24.99,5.21,228.16,19.41,0.48
2016,10,3,23,24.89,5.49,230.14,19.29,0.59
2016,10,4,0,24.83,5.78,233.24,19.17,0.67
2016,10,4,1,24.79,5.98,236.39,19.1,0.61
2016,10,4,2,24.7,5.81,236.8,19.04,0.65
2016,10,4,3,24.58,5.49,234.61,18.92,0.7
2016,10,4,4,24.48,5.03,228.09,18.86,0.65
2016,10,4,5,24.46,5.39,221.83,18.8,0.62
2016,10,4,6,24.76,5.69,215.83,18.98,0.72
2016,10,4,7,25.66,5.77,210.49,19.71,0.75
2016,10,4,8,26.43,6.84,215.09,19.96,1.54
2016,10,4,9,27.06,7.72,221.06,20.02,1.71
2016,10,4,10,27.41,8.33,225.87,20.08,1.75
2016,10,4,11,27.5,8.77,230.35,20.02,1.8
2016,10,4,12,27.42,8.94,234.03,19.9,1.74
2016,10,4,13,27.33,8.84,236.72,19.71,1.62
2016,10,4,14,27.41,8.59,239.68,19.47,1.45
2016,10,4,15,26.96,8.13,241.42,19.35,1.33
2016,10,4,16,26.43,7.33,240.57,19.41,1.03
2016,10,4,17,25.79,6.18,237.07,19.41,1.01
2016,10,4,18,25.11,5.84,231.84,19.1,1.04
2016,10,4,19,24.9,5.56,225.85,18.92,0.91
2016,10,4,20,24.74,5.61,221.22,18.68,0.85
2016,10,4,21,24.58,5.83,219.13,18.43,0.8
2016,10,4,22,24.45,6.07,218.36,18.25,0.78
2016,10,4,23,24.35,6.41,218.62,18.13,0.74
2016,10,5,0,24.26,6.48,220.99,18.07,0.76
2016,10,5,1,24.18,6.5,223.88,18.07,0.62
2016,10,5,2,24.09,6.4,225.69,18.07,0.49
2016,10,5,3,24.04,6.44,225.2,18.01,0.42
2016,10,5,4,23.98,6.47,224.36,18.01,0.39
2016,10,5,5,23.94,6.55,224.37,17.94,0.4
2016,10,5,6,24.11,6.39,224.36,18.07,0.4
2016,10,5,7,24.98,5.93,224.84,18.68,0.53
2016,10,5,8,25.9,6.64,233.66,18.86,0.86
2016,10,5,9,26.86,7.07,240.04,18.98,0.81
2016,10,5,10,27.44,7.26,244.9,19.17,0.91
2016,10,5,11,27.73,7.4,248.83,19.35,0.95
2016,10,5,12,27.86,7.6,252.11,19.35,0.84
2016,10,5,13,27.8,7.78,255.1,19.23,0.73
2016,10,5,14,27.58,7.85,257.76,18.98,0.53
2016,10,5,15,27.15,7.71,259.97,18.68,0.41
2016,10,5,16,26.58,6.94,260.6,18.55,0.49
2016,10,5,17,25.7,5.68,258.97,18.74,0.38
2016,10,5,18,24.62,5.05,255.66,18.37,0.27
2016,10,5,19,24.28,4.64,251.44,18.13,0.22
2016,10,5,20,24.02,4.11,243.82,17.88,0.19
2016,10,5,21,23.82,3.98,236.12,17.7,0.16
2016,10,5,22,23.62,4.08,229.11,17.52,0.15
2016,10,5,23,23.47,4.35,225.58,17.46,0.13
2016,10,6,0,23.33,4.62,225.69,17.4,0.16
2016,10,6,1,23.22,4.68,226.69,17.33,0.17
2016,10,6,2,23.15,4.59,226.24,17.27,0.17
2016,10,6,3,23.08,4.45,224.22,17.21,0.16
2016,10,6,4,22.99,4.21,217.61,17.09,0.16
2016,10,6,5,22.9,4.22,208.56,17.03,0.16
2016,10,6,6,23.35,4.47,202.53,17.4,0.19
2016,10,6,7,24.69,4.73,203.9,18.31,0.24
2016,10,6,8,25.71,5.56,214.07,18.62,0.18
2016,10,6,9,26.73,5.96,218.3,18.86,0.23
2016,10,6,10,27.44,6.28,219.65,19.1,0.3
2016,10,6,11,27.83,6.66,220.48,19.23,0.33
2016,10,6,12,28.08,7.05,221.54,19.29,0.35
2016,10,6,13,28.06,7.57,222.07,19.29,0.33
2016,10,6,14,27.73,7.92,224.12,19.1,0.22
2016,10,6,15,27.2,7.86,225.64,18.92,0.17
2016,10,6,16,26.55,7.35,225.34,18.74,0.12
2016,10,6,17,25.65,6.3,221.83,18.74,0.1
2016,10,6,18,24.69,5.67,213.6,18.55,0.05
2016,10,6,19,24.47,5.36,202.19,18.49,0.04
2016,10,6,20,24.32,5.17,191.41,18.43,0.05
2016,10,6,21,24.17,5.19,185.62,18.31,0.07
2016,10,6,22,24.04,5.14,185.41,18.25,0.09
2016,10,6,23,23.89,5,188.27,18.13,0.11
2016,10,7,0,23.74,4.94,196.06,17.94,0.14
2016,10,7,1,23.65,4.71,200.39,17.82,0.15
2016,10,7,2,23.52,4.63,201.59,17.76,0.16
2016,10,7,3,23.42,4.65,202.43,17.64,0.17
2016,10,7,4,23.34,4.61,200.86,17.58,0.18
2016,10,7,5,23.25,4.57,197.94,17.52,0.2
2016,10,7,6,23.57,4.48,194.45,17.76,0.17
2016,10,7,7,24.77,4.27,194.09,18.55,0.2
2016,10,7,8,25.84,4.39,200.44,18.86,0.02
2016,10,7,9,27.02,4.35,206.01,19.1,0.01
2016,10,7,10,27.98,4.43,213.05,19.41,0.01
2016,10,7,11,28.62,4.62,218.21,19.65,0.01
2016,10,7,12,29.01,4.81,222.89,19.78,0.01
2016,10,7,13,29.08,4.97,227.48,19.84,0
2016,10,7,14,28.76,5.21,233.47,19.71,0.01
2016,10,7,15,28.15,5.42,239.81,19.59,0
2016,10,7,16,27.25,5.39,244.51,19.47,0
2016,10,7,17,26.29,4.85,246.37,19.53,0
2016,10,7,18,25.41,4.41,244.71,19.41,0
2016,10,7,19,25.08,4.02,238.44,19.23,0
2016,10,7,20,24.8,3.74,229.92,19.04,0
2016,10,7,21,24.56,3.59,221.82,18.86,0
2016,10,7,22,24.3,3.5,214.36,18.68,0
2016,10,7,23,24.06,3.46,207.43,18.49,0
2016,10,8,0,23.86,3.45,201.51,18.31,0
2016,10,8,1,23.69,3.39,195.8,18.19,0.01
2016,10,8,2,23.52,3.39,187.42,18.07,0.01
2016,10,8,3,23.43,3.62,178.02,18.01,0
2016,10,8,4,23.36,4,171.7,17.88,0
2016,10,8,5,23.33,4.33,168.12,17.82,0.01
2016,10,8,6,23.73,4.54,164.34,18.07,0.01
2016,10,8,7,25.13,4.54,165.56,18.68,0.01
2016,10,8,8,26.34,4.57,171.15,18.86,0.01
2016,10,8,9,27.52,4.43,175.45,19.17,0.01
2016,10,8,10,28.54,4.36,181.13,19.53,0.02
2016,10,8,11,29.2,4.31,187.07,19.71,0.02
2016,10,8,12,29.57,4.22,193.26,19.84,0.02
2016,10,8,13,29.67,4.14,199.97,19.9,0.02
2016,10,8,14,29.44,4.26,208.82,19.78,0.01
2016,10,8,15,28.9,4.45,216.57,19.59,0.01
2016,10,8,16,28.05,4.54,222.07,19.47,0.01
2016,10,8,17,26.86,4.46,225.14,19.53,0.01
2016,10,8,18,25.57,4.18,225.45,19.35,0.01
2016,10,8,19,25.15,3.57,218.52,19.1,0.01
2016,10,8,20,24.88,2.92,204.51,18.86,0.01
2016,10,8,21,24.65,2.59,185.88,18.68,0.01
2016,10,8,22,24.41,2.61,169.66,18.55,0.01
2016,10,8,23,24.15,2.82,157.84,18.43,0.02
2016,10,9,0,23.9,3.06,150.49,18.37,0.03
2016,10,9,1,23.73,3.15,145.09,18.25,0.03
2016,10,9,2,23.62,3.25,143.1,18.13,0.03
2016,10,9,3,23.55,3.31,142.37,18.07,0.03
2016,10,9,4,23.56,3.25,137.14,18.01,0.03
2016,10,9,5,23.55,3.21,127.99,17.94,0.03
2016,10,9,6,23.91,3.36,119.18,18.19,0.03
2016,10,9,7,25.4,2.99,118.57,18.92,0.04
2016,10,9,8,26.89,2.43,124.77,19.23,0.17
2016,10,9,9,28.34,1.99,132.29,19.29,0.18
2016,10,9,10,29.47,1.62,144.4,19.41,0.19
2016,10,9,11,30.19,1.29,162.33,19.59,0.17
2016,10,9,12,30.66,1.17,189.21,19.53,0.18
2016,10,9,13,30.83,1.37,214.51,19.41,0.15
2016,10,9,14,30.63,1.93,238.44,19.41,0.14
2016,10,9,15,29.98,2.64,252.8,19.47,0.12
2016,10,9,16,29.05,3.24,259.45,19.84,0.13
2016,10,9,17,27.8,3.6,261.76,19.71,0.07
2016,10,9,18,26.33,4.36,264.76,19.84,0.06
2016,10,9,19,25.76,4.4,269.59,19.53,0.05
2016,10,9,20,25.39,3.98,277.1,19.35,0.06
2016,10,9,21,25.06,3.45,289.83,19.1,0.06
2016,10,9,22,24.77,3.1,307.42,18.86,0.08
2016,10,9,23,24.5,3.05,326.8,18.68,0.09
2016,10,10,0,24.25,3.32,344.43,18.49,0.1
2016,10,10,1,24.01,3.66,358.53,18.37,0.11
2016,10,10,2,23.81,3.87,11.29,18.19,0.09
2016,10,10,3,23.61,3.95,22.66,18.01,0.05
2016,10,10,4,23.45,3.99,34.62,17.82,0.04
2016,10,10,5,23.25,3.96,46.28,17.64,0.03
2016,10,10,6,23.55,3.94,57.22,17.76,0.03
2016,10,10,7,24.99,3.46,62.86,18.55,0.05
2016,10,10,8,26.64,2.94,58.46,18.92,0.08
2016,10,10,9,28.4,2.35,51.87,18.92,0.09
2016,10,10,10,29.65,1.72,40.57,18.86,0.1
2016,10,10,11,30.26,1.33,6.41,18.98,0.12
2016,10,10,12,30.4,1.81,329.89,19.17,0.15
2016,10,10,13,30.18,2.66,317.02,19.35,0.19
2016,10,10,14,29.74,3.49,315.91,19.41,0.2
2016,10,10,15,29.11,4.27,316.85,19.47,0.16
2016,10,10,16,28.13,5.08,317.25,19.71,0.13
2016,10,10,17,26.85,5.5,318.75,19.84,0.11
2016,10,10,18,25.66,5.65,323.26,19.53,0.09
2016,10,10,19,25.28,5.51,330.12,19.35,0.07
2016,10,10,20,24.95,5.17,335.56,19.17,0.08
2016,10,10,21,24.61,4.75,339.21,18.92,0.05
2016,10,10,22,24.26,4.3,342.32,18.68,0.04
2016,10,10,23,23.98,3.89,345.21,18.49,0.04
2016,10,11,0,23.72,3.48,346.62,18.25,0.03
2016,10,11,1,23.57,3.12,346.69,18.07,0.04
2016,10,11,2,23.46,3.01,347.73,17.94,0.03
2016,10,11,3,23.33,3.03,350.95,17.82,0.03
2016,10,11,4,23.2,2.9,355.06,17.64,0.03
2016,10,11,5,23.15,2.59,0.52,17.52,0.03
2016,10,11,6,23.48,2.21,9.56,17.7,0.03
2016,10,11,7,25.16,1.8,10.53,18.55,0.02
2016,10,11,8,26.49,1.55,1.16,18.68,0.03
2016,10,11,9,27.85,1.45,353.52,18.8,0.05
2016,10,11,10,29,1.45,343.42,18.86,0.06
2016,10,11,11,29.82,1.63,332.94,18.92,0.03
2016,10,11,12,30.27,1.99,326.06,18.98,0.03
2016,10,11,13,30.43,2.44,321.63,18.98,0.03
2016,10,11,14,30.25,2.94,317.15,18.86,0.02
2016,10,11,15,29.72,3.6,311.05,18.86,0.02
2016,10,11,16,28.79,4.37,305.91,19.23,0.02
2016,10,11,17,27.33,4.96,303.24,19.41,0.01
2016,10,11,18,25.79,5.49,302.08,19.23,0.01
2016,10,11,19,25.22,5.35,306.15,19.04,0
2016,10,11,20,24.76,4.84,311.73,18.8,0.01
2016,10,11,21,24.35,4.38,316.95,18.62,0.01
2016,10,11,22,23.98,4.16,321.47,18.43,0.03
2016,10,11,23,23.66,3.91,325.42,18.25,0.03
2016,10,12,0,23.46,3.65,329.92,18.07,0.06
2016,10,12,1,23.35,3.39,334.62,17.88,0.1
2016,10,12,2,23.19,3.36,338.87,17.7,0.11
2016,10,12,3,23.1,3.44,343.38,17.58,0.12
2016,10,12,4,22.97,3.41,349.03,17.4,0.11
2016,10,12,5,22.81,3.33,355.56,17.21,0.08
2016,10,12,6,23.09,3.21,2.79,17.4,0.06
2016,10,12,7,24.59,2.96,7.57,18.19,0.07
2016,10,12,8,25.85,2.55,8.97,18.37,0
2016,10,12,9,27.24,1.97,9.84,18.43,0
2016,10,12,10,28.52,1.56,355.98,18.62,0
2016,10,12,11,29.44,1.74,328.82,18.8,0
2016,10,12,12,29.85,2.42,313.03,18.86,0
2016,10,12,13,29.87,3.18,308.73,18.86,0
2016,10,12,14,29.52,3.84,309.46,18.55,0
2016,10,12,15,28.85,4.34,311.86,18.25,0
2016,10,12,16,27.85,4.75,314.2,18.19,0
2016,10,12,17,26.22,5.02,315.95,18.19,0
2016,10,12,18,24.46,5.16,318.81,17.52,0
2016,10,12,19,23.81,4.94,325.38,17.09,0
2016,10,12,20,23.27,4.61,331.7,16.66,0
2016,10,12,21,22.82,4.37,337.38,16.36,0
2016,10,12,22,22.4,4.19,343.97,16.11,0
2016,10,12,23,21.99,4.05,352.03,15.99,0
2016,10,13,0,21.6,3.91,1.03,15.81,0
2016,10,13,1,21.21,3.82,10.71,15.69,0
2016,10,13,2,20.83,3.86,21.37,15.5,0
2016,10,13,3,20.49,3.93,32.08,15.32,0
2016,10,13,4,20.21,3.92,41.69,15.14,0
2016,10,13,5,19.97,3.89,52.26,14.89,0
2016,10,13,6,20.29,3.93,63.79,14.89,0
2016,10,13,7,22.44,3.3,68.65,15.62,0
2016,10,13,8,24.58,2.52,60.41,16.05,0
2016,10,13,9,26.43,2.16,59.36,16.24,0
2016,10,13,10,28.04,1.75,57.02,16.3,0
2016,10,13,11,29.4,1.29,42.06,16.11,0
2016,10,13,12,30.21,1.14,7.85,16.17,0
2016,10,13,13,30.5,1.52,339.89,16.3,0
2016,10,13,14,30.28,2.31,325.77,16.48,0
2016,10,13,15,29.7,3.36,322.28,16.66,0
2016,10,13,16,28.9,4.11,326.4,16.54,0
2016,10,13,17,26.77,4.92,326.87,16.91,0
2016,10,13,18,24.61,5.87,328.28,16.3,0
2016,10,13,19,23.87,6.08,335.64,15.81,0
2016,10,13,20,23.29,5.75,345.61,15.56,0
2016,10,13,21,22.76,5.32,357.89,15.32,0
2016,10,13,22,22.26,5.12,10.37,15.14,0
2016,10,13,23,21.79,5.13,21.17,14.83,0
2016,10,14,0,21.37,5.15,30.53,14.59,0
2016,10,14,1,21.02,5.17,38.98,14.28,0
2016,10,14,2,20.85,5.17,48.31,14.04,0
2016,10,14,3,20.69,5.2,58.2,13.79,0
2016,10,14,4,20.47,5.4,68.6,13.55,0
2016,10,14,5,20.26,5.78,76.79,13.43,0
2016,10,14,6,20.49,6.19,82.97,13.55,0
2016,10,14,7,22.39,5.58,87.19,14.22,0
2016,10,14,8,24.26,4.38,89.39,15.26,0
2016,10,14,9,26.84,3.98,93.38,15.56,0
2016,10,14,10,28.85,3.29,98.75,15.93,0
2016,10,14,11,30.23,2.33,104.78,16.54,0
2016,10,14,12,31.29,1.37,114.23,16.6,0
2016,10,14,13,31.87,0.55,145.41,16.48,0.02
2016,10,14,14,31.75,0.65,250.48,16.54,0.04
2016,10,14,15,31.2,1.55,280.46,17.15,0
2016,10,14,16,30.9,1.99,293.55,16.66,0.06
2016,10,14,17,28.55,2.97,299,18.01,0.03
